Id,state_name,Week,Year,avg_aqi,AgeGroup,A(H1),A(UnabletoSubtype),A(H3),A(H1N1)pdm09,A(SubtypingNotPerformed),B(VictoriaLineage),B(YamagataLineage),B(LineageUnspecified),H3N2v,NewMonth
832,California,12,2001,57.00795654986112,(0-4)yr,1,0,1,0,0,0,0,14,0,2001-12
833,California,12,2001,57.00795654986112,(5-24)yr,1,0,2,0,2,0,0,40,0,2001-12
834,California,12,2001,57.00795654986112,(25-64)yr,3,0,0,0,2,0,0,14,0,2001-12
835,California,12,2001,57.00795654986112,(65+)yr,0,0,0,0,0,0,0,1,0,2001-12
836,California,12,2002,37.52513646485294,(0-4)yr,0,0,31,0,2,0,0,12,0,2002-12
837,California,12,2002,37.52513646485294,(5-24)yr,1,0,21,0,3,0,0,47,0,2002-12
838,California,12,2002,37.52513646485294,(25-64)yr,1,0,17,0,6,0,0,12,0,2002-12
839,California,12,2002,37.52513646485294,(65+)yr,0,0,18,0,0,0,0,0,0,2002-12
840,California,12,2003,30.60003303383562,(0-4)yr,38,0,22,0,10,0,0,16,0,2003-12
841,California,12,2003,30.60003303383562,(5-24)yr,72,0,14,0,3,0,0,48,0,2003-12
842,California,12,2003,30.60003303383562,(25-64)yr,39,0,16,0,7,0,0,11,0,2003-12
843,California,12,2003,30.60003303383562,(65+)yr,2,0,9,0,1,0,0,1,0,2003-12
844,California,12,2004,58.720450884637685,(0-4)yr,0,0,2,0,0,0,0,1,0,2004-12
845,California,12,2004,58.720450884637685,(5-24)yr,0,0,1,0,0,0,0,1,0,2004-12
846,California,12,2004,58.720450884637685,(25-64)yr,0,0,0,0,0,0,0,0,0,2004-12
847,California,12,2004,58.720450884637685,(65+)yr,0,0,1,0,0,0,0,7,0,2004-12
848,California,12,2005,40.77010412444444,(0-4)yr,0,0,12,0,3,0,0,40,0,2005-12
849,California,12,2005,40.77010412444444,(5-24)yr,0,0,34,0,6,0,0,42,0,2005-12
850,California,12,2005,40.77010412444444,(25-64)yr,0,0,29,0,4,0,0,50,0,2005-12
851,California,12,2005,40.77010412444444,(65+)yr,0,0,15,0,7,0,0,14,0,2005-12
852,California,12,2006,24.687665487567564,(0-4)yr,26,0,30,0,6,0,0,16,0,2006-12
853,California,12,2006,24.687665487567564,(5-24)yr,44,0,52,0,14,0,0,100,0,2006-12
854,California,12,2006,24.687665487567564,(25-64)yr,6,0,58,0,11,0,0,21,0,2006-12
855,California,12,2006,24.687665487567564,(65+)yr,1,0,33,0,15,0,0,5,0,2006-12
856,California,12,2007,33.239730969178076,(0-4)yr,18,0,26,0,4,0,0,28,0,2007-12
857,California,12,2007,33.239730969178076,(5-24)yr,31,0,62,0,11,0,0,86,0,2007-12
858,California,12,2007,33.239730969178076,(25-64)yr,14,0,44,0,18,0,0,44,0,2007-12
859,California,12,2007,33.239730969178076,(65+)yr,1,0,30,0,5,0,0,5,0,2007-12
860,California,12,2008,31.656079365466667,(0-4)yr,14,0,99,0,19,0,0,43,0,2008-12
861,California,12,2008,31.656079365466667,(5-24)yr,12,0,106,0,14,0,0,64,0,2008-12
862,California,12,2008,31.656079365466667,(25-64)yr,16,0,124,0,14,0,0,116,0,2008-12
863,California,12,2008,31.656079365466667,(65+)yr,1,0,53,0,13,0,0,54,0,2008-12
864,California,12,2009,44.1003289475,(0-4)yr,137,1,8,0,11,0,0,41,0,2009-12
865,California,12,2009,44.1003289475,(5-24)yr,395,0,14,0,28,0,0,281,0,2009-12
866,California,12,2009,44.1003289475,(25-64)yr,242,0,25,0,18,0,0,35,0,2009-12
867,California,12,2009,44.1003289475,(65+)yr,13,0,11,0,2,0,0,6,0,2009-12
868,California,12,2010,29.296915584393943,(0-4)yr,0,0,0,16,0,0,0,0,0,2010-12
869,California,12,2010,29.296915584393943,(5-24)yr,0,0,0,65,0,0,0,2,0,2010-12
870,California,12,2010,29.296915584393943,(25-64)yr,0,0,1,69,1,0,0,2,0,2010-12
871,California,12,2010,29.296915584393943,(65+)yr,0,0,0,5,1,0,0,0,0,2010-12
872,California,12,2011,31.401232993035716,(0-4)yr,0,0,46,36,4,0,0,50,0,2011-12
873,California,12,2011,31.401232993035716,(5-24)yr,0,0,62,70,0,0,0,109,0,2011-12
874,California,12,2011,31.401232993035716,(25-64)yr,0,0,95,99,2,0,0,48,0,2011-12
875,California,12,2011,31.401232993035716,(65+)yr,0,0,171,9,5,0,0,21,0,2011-12
876,California,12,2012,29.01373914345283,(0-4)yr,0,0,157,52,8,0,0,15,0,2012-12
877,California,12,2012,29.01373914345283,(5-24)yr,0,0,318,131,5,0,0,62,0,2012-12
878,California,12,2012,29.01373914345283,(25-64)yr,0,0,281,155,12,0,0,37,0,2012-12
879,California,12,2012,29.01373914345283,(65+)yr,0,0,204,19,4,0,0,8,0,2012-12
880,California,12,2013,39.93554421767857,(0-4)yr,0,0,18,4,0,0,0,86,0,2013-12
881,California,12,2013,39.93554421767857,(5-24)yr,0,0,28,4,0,0,0,167,0,2013-12
882,California,12,2013,39.93554421767857,(25-64)yr,0,0,42,20,0,0,0,100,0,2013-12
883,California,12,2013,39.93554421767857,(65+)yr,0,0,49,1,2,0,0,50,0,2013-12
884,California,12,2014,32.46899315294118,(0-4)yr,0,0,9,17,1,0,0,12,0,2014-12
885,California,12,2014,32.46899315294118,(5-24)yr,0,0,27,28,4,0,0,69,0,2014-12
886,California,12,2014,32.46899315294118,(25-64)yr,0,0,34,95,5,0,0,89,0,2014-12
887,California,12,2014,32.46899315294118,(65+)yr,0,0,61,18,0,0,0,26,0,2014-12
888,California,12,2015,31.589183501875,(0-4)yr,0,0,14,0,0,0,0,17,0,2015-12
889,California,12,2015,31.589183501875,(5-24)yr,0,0,26,0,0,0,0,123,0,2015-12
890,California,12,2015,31.589183501875,(25-64)yr,0,0,32,2,0,0,0,121,0,2015-12
891,California,12,2015,31.589183501875,(65+)yr,0,0,70,1,0,0,0,85,0,2015-12
892,California,12,2016,31.187220418541667,(0-4)yr,0,0,13,103,0,18,12,11,0,2016-12
893,California,12,2016,31.187220418541667,(5-24)yr,0,0,66,221,3,52,52,55,0,2016-12
894,California,12,2016,31.187220418541667,(25-64)yr,0,0,49,489,10,25,81,58,0,2016-12
895,California,12,2016,31.187220418541667,(65+)yr,0,0,46,177,4,10,39,26,0,2016-12
896,California,12,2017,43.71014492760869,(0-4)yr,0,0,63,9,0,27,22,8,0,2017-12
897,California,12,2017,43.71014492760869,(5-24)yr,0,0,232,7,0,91,115,47,0,2017-12
898,California,12,2017,43.71014492760869,(25-64)yr,0,0,216,10,2,49,199,43,0,2017-12
899,California,12,2017,43.71014492760869,(65+)yr,0,0,298,5,1,23,174,18,0,2017-12
900,California,13,1999,36.33979015322034,(0-4)yr,0,0,5,0,1,0,0,1,0,1999-13
901,California,13,1999,36.33979015322034,(5-24)yr,0,0,9,0,3,0,0,7,0,1999-13
902,California,13,1999,36.33979015322034,(25-64)yr,0,0,19,0,2,0,0,5,0,1999-13
903,California,13,1999,36.33979015322034,(65+)yr,0,0,8,0,0,0,0,3,0,1999-13
904,California,13,2000,44.88158891764707,(0-4)yr,1,0,0,0,0,0,0,0,0,2000-13
905,California,13,2000,44.88158891764707,(5-24)yr,2,0,0,0,0,0,0,1,0,2000-13
906,California,13,2000,44.88158891764707,(25-64)yr,0,0,2,0,0,0,0,0,0,2000-13
907,California,13,2000,44.88158891764707,(65+)yr,0,0,0,0,1,0,0,0,0,2000-13
908,California,13,2001,47.191163140563376,(0-4)yr,6,0,0,0,2,0,0,8,0,2001-13
909,California,13,2001,47.191163140563376,(5-24)yr,5,0,0,0,1,0,0,29,0,2001-13
910,California,13,2001,47.191163140563376,(25-64)yr,5,0,1,0,2,0,0,9,0,2001-13
911,California,13,2001,47.191163140563376,(65+)yr,0,0,0,0,0,0,0,2,0,2001-13
912,California,13,2002,44.52807192848486,(0-4)yr,0,0,4,0,2,0,0,16,0,2002-13
913,California,13,2002,44.52807192848486,(5-24)yr,1,0,5,0,2,0,0,78,0,2002-13
914,California,13,2002,44.52807192848486,(25-64)yr,0,0,14,0,3,0,0,9,0,2002-13
915,California,13,2002,44.52807192848486,(65+)yr,0,0,7,0,2,0,0,6,0,2002-13
916,California,13,2003,27.96826582849315,(0-4)yr,21,0,10,0,2,0,0,9,0,2003-13
917,California,13,2003,27.96826582849315,(5-24)yr,45,0,5,0,1,0,0,34,0,2003-13
918,California,13,2003,27.96826582849315,(25-64)yr,16,0,6,0,6,0,0,7,0,2003-13
919,California,13,2003,27.96826582849315,(65+)yr,4,0,6,0,0,0,0,0,0,2003-13
920,California,13,2004,52.496967404492764,(0-4)yr,0,0,1,0,0,0,0,2,0,2004-13
921,California,13,2004,52.496967404492764,(5-24)yr,0,0,1,0,0,0,0,1,0,2004-13
922,California,13,2004,52.496967404492764,(25-64)yr,0,0,0,0,0,0,0,0,0,2004-13
923,California,13,2004,52.496967404492764,(65+)yr,0,0,1,0,0,0,0,2,0,2004-13
924,California,13,2005,22.09546640557534,(0-4)yr,0,0,6,0,1,0,0,16,0,2005-13
925,California,13,2005,22.09546640557534,(5-24)yr,2,0,15,0,2,0,0,43,0,2005-13
926,California,13,2005,22.09546640557534,(25-64)yr,1,0,18,0,5,0,0,36,0,2005-13
927,California,13,2005,22.09546640557534,(65+)yr,0,0,12,0,4,0,0,6,0,2005-13
928,California,13,2006,27.07601561222222,(0-4)yr,19,0,18,0,1,0,0,27,0,2006-13
929,California,13,2006,27.07601561222222,(5-24)yr,40,0,45,0,6,0,0,97,0,2006-13
930,California,13,2006,27.07601561222222,(25-64)yr,3,0,33,0,9,0,0,22,0,2006-13
931,California,13,2006,27.07601561222222,(65+)yr,1,0,24,0,10,0,0,6,0,2006-13
932,California,13,2007,33.71588422837838,(0-4)yr,16,0,41,0,2,0,0,17,0,2007-13
933,California,13,2007,33.71588422837838,(5-24)yr,30,0,62,0,11,0,0,48,0,2007-13
934,California,13,2007,33.71588422837838,(25-64)yr,10,0,42,0,1,0,0,22,0,2007-13
935,California,13,2007,33.71588422837838,(65+)yr,0,0,14,0,1,0,0,3,0,2007-13
936,California,13,2008,31.975761475810806,(0-4)yr,2,0,35,0,9,0,0,52,0,2008-13
937,California,13,2008,31.975761475810806,(5-24)yr,4,0,49,0,11,0,0,45,0,2008-13
938,California,13,2008,31.975761475810806,(25-64)yr,7,0,49,0,23,0,0,120,0,2008-13
939,California,13,2008,31.975761475810806,(65+)yr,0,0,32,0,13,0,0,62,0,2008-13
940,California,13,2009,27.55569372144737,(0-4)yr,116,0,10,0,20,0,0,58,0,2009-13
941,California,13,2009,27.55569372144737,(5-24)yr,335,0,20,0,40,0,0,383,0,2009-13
942,California,13,2009,27.55569372144737,(25-64)yr,194,0,18,0,37,0,0,46,0,2009-13
943,California,13,2009,27.55569372144737,(65+)yr,8,0,6,0,5,0,0,11,0,2009-13
944,California,13,2010,34.07059938358209,(0-4)yr,0,0,0,16,0,0,0,0,0,2010-13
945,California,13,2010,34.07059938358209,(5-24)yr,0,0,1,50,0,0,0,1,0,2010-13
946,California,13,2010,34.07059938358209,(25-64)yr,0,0,0,68,1,0,0,0,0,2010-13
947,California,13,2010,34.07059938358209,(65+)yr,0,0,0,11,0,0,0,0,0,2010-13
948,California,13,2011,19.561113331218184,(0-4)yr,0,0,43,20,2,0,0,41,0,2011-13
949,California,13,2011,19.561113331218184,(5-24)yr,0,0,36,44,0,0,0,76,0,2011-13
950,California,13,2011,19.561113331218184,(25-64)yr,0,0,68,75,3,0,0,26,0,2011-13
951,California,13,2011,19.561113331218184,(65+)yr,0,0,101,8,6,0,0,7,0,2011-13
952,California,13,2012,26.046515151145453,(0-4)yr,0,0,99,33,4,0,0,16,0,2012-13
953,California,13,2012,26.046515151145453,(5-24)yr,0,0,203,83,2,0,0,51,0,2012-13
954,California,13,2012,26.046515151145453,(25-64)yr,0,0,163,87,5,0,0,36,0,2012-13
955,California,13,2012,26.046515151145453,(65+)yr,0,0,144,10,1,0,0,4,0,2012-13
956,California,13,2013,36.623881673818175,(0-4)yr,0,0,15,5,0,0,0,56,0,2013-13
957,California,13,2013,36.623881673818175,(5-24)yr,0,0,24,13,0,0,0,140,0,2013-13
958,California,13,2013,36.623881673818175,(25-64)yr,0,0,27,13,0,0,0,96,0,2013-13
959,California,13,2013,36.623881673818175,(65+)yr,0,0,28,2,1,0,0,60,0,2013-13
960,California,13,2014,36.48858191037736,(0-4)yr,0,0,9,9,0,0,0,10,0,2014-13
961,California,13,2014,36.48858191037736,(5-24)yr,0,0,44,23,1,0,0,66,0,2014-13
962,California,13,2014,36.48858191037736,(25-64)yr,0,0,40,61,1,0,0,88,0,2014-13
963,California,13,2014,36.48858191037736,(65+)yr,0,0,53,19,4,0,0,39,0,2014-13
964,California,13,2015,28.413739215744684,(0-4)yr,0,0,6,0,0,0,0,25,0,2015-13
965,California,13,2015,28.413739215744684,(5-24)yr,0,0,21,1,1,0,0,95,0,2015-13
966,California,13,2015,28.413739215744684,(25-64)yr,0,0,26,2,1,0,0,125,0,2015-13
967,California,13,2015,28.413739215744684,(65+)yr,0,0,46,0,2,0,0,82,0,2015-13
968,California,13,2016,26.864814815000003,(0-4)yr,0,0,11,102,2,17,21,18,0,2016-13
969,California,13,2016,26.864814815000003,(5-24)yr,0,0,54,132,6,48,38,58,0,2016-13
970,California,13,2016,26.864814815000003,(25-64)yr,0,0,51,371,14,36,84,70,0,2016-13
971,California,13,2016,26.864814815000003,(65+)yr,0,0,39,158,11,15,54,35,0,2016-13
972,California,13,2017,25.232826747872334,(0-4)yr,0,0,60,2,0,14,27,13,0,2017-13
973,California,13,2017,25.232826747872334,(5-24)yr,0,0,150,4,1,70,120,74,0,2017-13
974,California,13,2017,25.232826747872334,(25-64)yr,0,0,197,14,0,40,187,69,0,2017-13
975,California,13,2017,25.232826747872334,(65+)yr,0,0,234,5,2,19,225,59,0,2017-13
976,California,14,1999,37.32373393793652,(0-4)yr,0,0,4,0,4,0,0,5,0,1999-14
977,California,14,1999,37.32373393793652,(5-24)yr,1,0,8,0,0,0,0,8,0,1999-14
978,California,14,1999,37.32373393793652,(25-64)yr,0,0,4,0,0,0,0,3,0,1999-14
979,California,14,1999,37.32373393793652,(65+)yr,0,0,7,0,0,0,0,0,0,1999-14
980,California,14,2000,37.966236949264704,(0-4)yr,2,0,0,0,0,0,0,0,0,2000-14
981,California,14,2000,37.966236949264704,(5-24)yr,2,0,0,0,0,0,0,0,0,2000-14
982,California,14,2000,37.966236949264704,(25-64)yr,1,0,0,0,1,0,0,1,0,2000-14
983,California,14,2000,37.966236949264704,(65+)yr,0,0,1,0,0,0,0,0,0,2000-14
984,California,14,2001,33.074867724861114,(0-4)yr,1,0,0,0,0,0,0,8,0,2001-14
985,California,14,2001,33.074867724861114,(5-24)yr,2,0,0,0,0,0,0,18,0,2001-14
986,California,14,2001,33.074867724861114,(25-64)yr,2,0,0,0,2,0,0,7,0,2001-14
987,California,14,2001,33.074867724861114,(65+)yr,0,0,0,0,0,0,0,3,0,2001-14
988,California,14,2002,58.09030443059701,(0-4)yr,0,0,1,0,3,0,0,19,0,2002-14
989,California,14,2002,58.09030443059701,(5-24)yr,1,0,6,0,5,0,0,59,0,2002-14
990,California,14,2002,58.09030443059701,(25-64)yr,0,0,4,0,2,0,0,12,0,2002-14
991,California,14,2002,58.09030443059701,(65+)yr,1,0,3,0,0,0,0,2,0,2002-14
992,California,14,2003,25.098834726986304,(0-4)yr,11,0,1,0,0,0,0,3,0,2003-14
993,California,14,2003,25.098834726986304,(5-24)yr,15,0,9,0,6,0,0,14,0,2003-14
994,California,14,2003,25.098834726986304,(25-64)yr,11,0,11,0,11,0,0,1,0,2003-14
995,California,14,2003,25.098834726986304,(65+)yr,0,0,3,0,2,0,0,0,0,2003-14
996,California,14,2004,37.16290545217391,(0-4)yr,0,0,0,0,0,0,0,1,0,2004-14
997,California,14,2004,37.16290545217391,(5-24)yr,0,0,0,0,0,0,0,0,0,2004-14
998,California,14,2004,37.16290545217391,(25-64)yr,0,0,0,0,0,0,0,0,0,2004-14
999,California,14,2004,37.16290545217391,(65+)yr,0,0,0,0,0,0,0,2,0,2004-14
1000,California,14,2005,25.923006854444445,(0-4)yr,0,0,6,0,2,0,0,8,0,2005-14
1001,California,14,2005,25.923006854444445,(5-24)yr,0,0,11,0,4,0,0,34,0,2005-14
1002,California,14,2005,25.923006854444445,(25-64)yr,0,0,17,0,1,0,0,27,0,2005-14
1003,California,14,2005,25.923006854444445,(65+)yr,0,0,12,0,2,0,0,3,0,2005-14
1004,California,14,2006,26.153924162402777,(0-4)yr,14,0,9,0,3,0,0,28,0,2006-14
1005,California,14,2006,26.153924162402777,(5-24)yr,21,0,10,0,8,0,0,77,0,2006-14
1006,California,14,2006,26.153924162402777,(25-64)yr,3,0,15,0,12,0,0,21,0,2006-14
1007,California,14,2006,26.153924162402777,(65+)yr,0,0,14,0,11,0,0,7,0,2006-14
1008,California,14,2007,43.7442052620548,(0-4)yr,7,0,23,0,2,0,0,22,0,2007-14
1009,California,14,2007,43.7442052620548,(5-24)yr,15,0,33,0,8,0,0,28,0,2007-14
1010,California,14,2007,43.7442052620548,(25-64)yr,8,0,32,0,3,0,0,18,0,2007-14
1011,California,14,2007,43.7442052620548,(65+)yr,1,0,10,0,2,0,0,3,0,2007-14
1012,California,14,2008,30.463290932876713,(0-4)yr,4,0,15,0,4,0,0,34,0,2008-14
1013,California,14,2008,30.463290932876713,(5-24)yr,6,0,33,0,6,0,0,39,0,2008-14
1014,California,14,2008,30.463290932876713,(25-64)yr,2,0,31,0,7,0,0,76,0,2008-14
1015,California,14,2008,30.463290932876713,(65+)yr,0,0,25,0,1,0,0,38,0,2008-14
1016,California,14,2009,35.248381370131575,(0-4)yr,82,0,10,0,10,0,0,66,0,2009-14
1017,California,14,2009,35.248381370131575,(5-24)yr,232,0,22,0,27,0,0,384,0,2009-14
1018,California,14,2009,35.248381370131575,(25-64)yr,186,0,22,0,29,0,0,67,0,2009-14
1019,California,14,2009,35.248381370131575,(65+)yr,8,0,7,0,4,0,0,10,0,2009-14
1020,California,14,2010,24.64818228387097,(0-4)yr,0,0,0,7,0,0,0,0,0,2010-14
1021,California,14,2010,24.64818228387097,(5-24)yr,0,0,0,35,0,0,0,1,0,2010-14
1022,California,14,2010,24.64818228387097,(25-64)yr,0,0,0,45,3,0,0,0,0,2010-14
1023,California,14,2010,24.64818228387097,(65+)yr,0,0,1,3,2,0,0,0,0,2010-14
1024,California,14,2011,26.174192176785713,(0-4)yr,0,0,25,7,0,0,0,18,0,2011-14
1025,California,14,2011,26.174192176785713,(5-24)yr,0,0,34,17,1,0,0,66,0,2011-14
1026,California,14,2011,26.174192176785713,(25-64)yr,0,0,60,37,2,0,0,45,0,2011-14
1027,California,14,2011,26.174192176785713,(65+)yr,0,0,78,10,2,0,0,18,0,2011-14
1028,California,14,2012,26.12683715407407,(0-4)yr,0,0,90,40,3,0,0,19,0,2012-14
1029,California,14,2012,26.12683715407407,(5-24)yr,0,0,166,70,3,0,0,64,0,2012-14
1030,California,14,2012,26.12683715407407,(25-64)yr,0,0,169,80,7,0,0,31,0,2012-14
1031,California,14,2012,26.12683715407407,(65+)yr,0,0,114,9,6,0,0,3,0,2012-14
1032,California,14,2013,26.052222222181822,(0-4)yr,0,0,14,5,0,0,0,43,0,2013-14
1033,California,14,2013,26.052222222181822,(5-24)yr,0,0,26,4,0,0,0,101,0,2013-14
1034,California,14,2013,26.052222222181822,(25-64)yr,0,0,36,15,0,0,0,98,0,2013-14
1035,California,14,2013,26.052222222181822,(65+)yr,0,0,28,2,0,0,0,44,0,2013-14
1036,California,14,2014,19.920952380909092,(0-4)yr,0,0,5,13,1,0,0,15,0,2014-14
1037,California,14,2014,19.920952380909092,(5-24)yr,0,0,52,25,0,0,0,59,0,2014-14
1038,California,14,2014,19.920952380909092,(25-64)yr,0,0,54,42,0,0,0,111,0,2014-14
1039,California,14,2014,19.920952380909092,(65+)yr,0,0,59,10,3,0,0,56,0,2014-14
1040,California,14,2015,33.39061901816327,(0-4)yr,0,0,4,0,0,0,0,22,0,2015-14
1041,California,14,2015,33.39061901816327,(5-24)yr,0,0,6,1,0,0,0,79,0,2015-14
1042,California,14,2015,33.39061901816327,(25-64)yr,0,0,18,4,0,0,0,125,0,2015-14
1043,California,14,2015,33.39061901816327,(65+)yr,0,0,25,1,0,0,0,107,0,2015-14
1044,California,14,2016,28.31307000166667,(0-4)yr,0,0,5,66,0,12,9,18,0,2016-14
1045,California,14,2016,28.31307000166667,(5-24)yr,0,0,33,111,4,39,31,50,0,2016-14
1046,California,14,2016,28.31307000166667,(25-64)yr,0,0,43,215,17,29,62,44,0,2016-14
1047,California,14,2016,28.31307000166667,(65+)yr,0,0,40,92,11,17,53,29,0,2016-14
1048,California,14,2017,28.561463706326535,(0-4)yr,0,0,40,2,0,21,20,9,0,2017-14
1049,California,14,2017,28.561463706326535,(5-24)yr,0,0,87,1,0,56,87,52,0,2017-14
1050,California,14,2017,28.561463706326535,(25-64)yr,0,0,111,7,4,22,153,49,0,2017-14
1051,California,14,2017,28.561463706326535,(65+)yr,0,0,128,5,0,18,179,19,0,2017-14
1052,California,15,1999,29.394704433448275,(0-4)yr,0,0,2,0,0,0,0,0,0,1999-15
1053,California,15,1999,29.394704433448275,(5-24)yr,0,0,2,0,0,0,0,1,0,1999-15
1054,California,15,1999,29.394704433448275,(25-64)yr,0,0,3,0,1,0,0,2,0,1999-15
1055,California,15,1999,29.394704433448275,(65+)yr,1,0,3,0,0,0,0,0,0,1999-15
1056,California,15,2000,54.562564102,(0-4)yr,0,0,0,0,0,0,0,1,0,2000-15
1057,California,15,2000,54.562564102,(5-24)yr,4,0,0,0,1,0,0,0,0,2000-15
1058,California,15,2000,54.562564102,(25-64)yr,1,0,0,0,1,0,0,0,0,2000-15
1059,California,15,2000,54.562564102,(65+)yr,0,0,0,0,0,0,0,1,0,2000-15
1060,California,15,2001,37.59841269830986,(0-4)yr,0,0,1,0,0,0,0,2,0,2001-15
1061,California,15,2001,37.59841269830986,(5-24)yr,0,0,0,0,0,0,0,6,0,2001-15
1062,California,15,2001,37.59841269830986,(25-64)yr,0,0,0,0,0,0,0,3,0,2001-15
1063,California,15,2001,37.59841269830986,(65+)yr,0,0,0,0,0,0,0,1,0,2001-15
1064,California,15,2002,47.01838810647888,(0-4)yr,1,0,6,0,1,0,0,10,0,2002-15
1065,California,15,2002,47.01838810647888,(5-24)yr,0,0,4,0,3,0,0,59,0,2002-15
1066,California,15,2002,47.01838810647888,(25-64)yr,1,0,3,0,1,0,0,7,0,2002-15
1067,California,15,2002,47.01838810647888,(65+)yr,0,0,0,0,3,0,0,1,0,2002-15
1068,California,15,2003,30.90422918013699,(0-4)yr,5,0,3,0,1,0,0,0,0,2003-15
1069,California,15,2003,30.90422918013699,(5-24)yr,9,0,2,0,7,0,0,9,0,2003-15
1070,California,15,2003,30.90422918013699,(25-64)yr,8,0,8,0,5,0,0,3,0,2003-15
1071,California,15,2003,30.90422918013699,(65+)yr,0,0,3,0,0,0,0,0,0,2003-15
1072,California,15,2004,52.42016806720588,(0-4)yr,0,0,0,0,0,0,0,0,0,2004-15
1073,California,15,2004,52.42016806720588,(5-24)yr,0,0,0,0,0,0,0,0,0,2004-15
1074,California,15,2004,52.42016806720588,(25-64)yr,0,0,0,0,0,0,0,3,0,2004-15
1075,California,15,2004,52.42016806720588,(65+)yr,0,0,0,0,0,0,0,3,0,2004-15
1076,California,15,2005,27.075529100555556,(0-4)yr,0,0,0,0,0,0,0,8,0,2005-15
1077,California,15,2005,27.075529100555556,(5-24)yr,0,0,3,0,0,0,0,23,0,2005-15
1078,California,15,2005,27.075529100555556,(25-64)yr,0,0,4,0,1,0,0,21,0,2005-15
1079,California,15,2005,27.075529100555556,(65+)yr,0,0,6,0,1,0,0,0,0,2005-15
1080,California,15,2006,20.67131283097222,(0-4)yr,12,0,10,0,4,0,0,13,0,2006-15
1081,California,15,2006,20.67131283097222,(5-24)yr,6,0,6,0,5,0,0,60,0,2006-15
1082,California,15,2006,20.67131283097222,(25-64)yr,4,0,19,0,4,0,0,8,0,2006-15
1083,California,15,2006,20.67131283097222,(65+)yr,0,0,10,0,2,0,0,1,0,2006-15
1084,California,15,2007,27.750636488108114,(0-4)yr,5,0,44,0,1,0,0,19,0,2007-15
1085,California,15,2007,27.750636488108114,(5-24)yr,15,0,61,0,3,0,0,40,0,2007-15
1086,California,15,2007,27.750636488108114,(25-64)yr,9,0,62,0,3,0,0,17,0,2007-15
1087,California,15,2007,27.750636488108114,(65+)yr,0,0,14,0,5,0,0,3,0,2007-15
1088,California,15,2008,32.154831024078945,(0-4)yr,2,0,13,0,1,0,0,25,0,2008-15
1089,California,15,2008,32.154831024078945,(5-24)yr,3,0,12,0,4,0,0,29,0,2008-15
1090,California,15,2008,32.154831024078945,(25-64)yr,0,0,14,0,4,0,0,76,0,2008-15
1091,California,15,2008,32.154831024078945,(65+)yr,0,0,15,0,2,0,0,36,0,2008-15
1092,California,15,2009,28.836335630657896,(0-4)yr,49,0,12,0,7,0,0,66,0,2009-15
1093,California,15,2009,28.836335630657896,(5-24)yr,179,0,21,0,12,0,0,288,0,2009-15
1094,California,15,2009,28.836335630657896,(25-64)yr,112,0,19,0,24,0,0,63,0,2009-15
1095,California,15,2009,28.836335630657896,(65+)yr,13,0,7,0,2,0,0,10,0,2009-15
1096,California,15,2010,25.251946924687502,(0-4)yr,0,0,0,3,0,0,0,0,0,2010-15
1097,California,15,2010,25.251946924687502,(5-24)yr,0,0,1,17,1,0,0,4,0,2010-15
1098,California,15,2010,25.251946924687502,(25-64)yr,0,0,1,22,0,0,0,2,0,2010-15
1099,California,15,2010,25.251946924687502,(65+)yr,0,0,0,0,0,0,0,0,0,2010-15
1100,California,15,2011,26.124415584727277,(0-4)yr,0,0,21,4,1,0,0,19,0,2011-15
1101,California,15,2011,26.124415584727277,(5-24)yr,0,0,16,7,0,0,0,39,0,2011-15
1102,California,15,2011,26.124415584727277,(25-64)yr,0,0,31,17,0,0,0,23,0,2011-15
1103,California,15,2011,26.124415584727277,(65+)yr,0,0,59,4,0,0,0,15,0,2011-15
1104,California,15,2012,26.510131535090917,(0-4)yr,0,0,79,21,3,0,0,24,0,2012-15
1105,California,15,2012,26.510131535090917,(5-24)yr,0,0,139,53,6,0,0,69,0,2012-15
1106,California,15,2012,26.510131535090917,(25-64)yr,0,0,169,58,5,0,0,36,0,2012-15
1107,California,15,2012,26.510131535090917,(65+)yr,0,0,123,7,3,0,0,18,0,2012-15
1108,California,15,2013,29.950129870000005,(0-4)yr,0,0,11,5,0,0,0,39,0,2013-15
1109,California,15,2013,29.950129870000005,(5-24)yr,0,0,10,9,1,0,0,91,0,2013-15
1110,California,15,2013,29.950129870000005,(25-64)yr,0,0,17,24,0,0,0,63,0,2013-15
1111,California,15,2013,29.950129870000005,(65+)yr,0,0,17,2,0,0,0,24,0,2013-15
1112,California,15,2014,35.9504117675,(0-4)yr,0,0,7,6,0,0,0,16,0,2014-15
1113,California,15,2014,35.9504117675,(5-24)yr,0,0,33,7,1,0,0,68,0,2014-15
1114,California,15,2014,35.9504117675,(25-64)yr,0,0,38,19,2,0,0,122,0,2014-15
1115,California,15,2014,35.9504117675,(65+)yr,0,0,62,8,0,0,0,81,0,2014-15
1116,California,15,2015,21.035916250652175,(0-4)yr,0,0,1,0,0,0,0,26,0,2015-15
1117,California,15,2015,21.035916250652175,(5-24)yr,0,0,15,2,0,0,0,68,0,2015-15
1118,California,15,2015,21.035916250652175,(25-64)yr,0,0,17,5,1,0,0,88,0,2015-15
1119,California,15,2015,21.035916250652175,(65+)yr,0,0,11,1,1,0,0,75,0,2015-15
